,Country Name,indicator,Indicator Name_y,Indicator Name_x,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,Type
246,Greece,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10186.0,10971.0,9838.0,12282.0,12384.0,11310.0,12647.0,13335.0,13139.0,14568.0,14943.0,12688.0,15789.0,15535.0,16598.0,16399.0,16742.0,15833.0,17220.0,19818.0,19851.0,21222.0,19801.0,21556.0,21919.0,21981.0,22100.0,22281.0,22314.0,23028.0,22527.0,23804.0,23946.0,22872.0,15998.0,16276.0,16919.0,16714.0,18671.0,20161.0,20889.0,Tobacco
247,Guatemala,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",14039.0,14517.0,15148.0,15543.0,14894.0,17213.0,19726.0,20042.0,17752.0,14056.0,18768.0,16451.0,16413.0,13995.0,11809.0,15827.0,22245.0,26413.0,11255.0,15966.0,20233.0,22688.0,19976.0,13057.0,21673.0,22246.0,23036.0,22132.0,22247.0,21601.0,22088.0,22223.0,21028.0,22226.0,20795.0,17907.0,20897.0,23851.0,21038.0,20939.0,19347.0,Tobacco
248,Guyana,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11194.0,11154.0,11165.0,10784.0,13951.0,9375.0,9474.0,9474.0,10000.0,10000.0,10000.0,11750.0,12222.0,13700.0,12500.0,10000.0,10000.0,10000.0,10000.0,9540.0,9459.0,9380.0,9305.0,9234.0,9169.0,9000.0,9000.0,9000.0,8960.0,8914.0,8865.0,8815.0,8761.0,8703.0,8644.0,8584.0,8523.0,8461.0,8399.0,8336.0,8000.0,Tobacco
249,Honduras,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11574.0,18868.0,14558.0,13833.0,14129.0,11980.0,10128.0,8657.0,7603.0,7505.0,7448.0,7500.0,7475.0,7498.0,7474.0,6761.0,5818.0,6538.0,7219.0,6789.0,7722.0,13905.0,14717.0,7012.0,6863.0,8532.0,4254.0,3716.0,4490.0,4405.0,14198.0,14399.0,14599.0,14797.0,14807.0,14773.0,14665.0,15044.0,15551.0,15897.0,16243.0,Tobacco
250,Croatia,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,,,,,,,,,,,,,,,,,,13908.0,12554.0,12934.0,12574.0,14573.0,15588.0,16297.0,15487.0,17108.0,19095.0,19867.0,16841.0,19082.0,18669.0,21966.0,21047.0,21818.0,22019.0,20614.0,18024.0,19783.0,Tobacco
251,Haiti,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11250.0,11553.0,11211.0,10820.0,11978.0,11122.0,8047.0,7266.0,8484.0,7391.0,9406.0,11221.0,12143.0,12143.0,12143.0,12920.0,12920.0,12920.0,12963.0,13000.0,13043.0,13059.0,13095.0,12927.0,13077.0,13750.0,13276.0,13269.0,13750.0,12500.0,12857.0,12908.0,13095.0,13176.0,13256.0,13220.0,10417.0,11602.0,12619.0,12623.0,12599.0,Tobacco
252,Hungary,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11238.0,11603.0,10032.0,10740.0,12578.0,15263.0,12359.0,15486.0,10247.0,12964.0,16043.0,15782.0,16001.0,15723.0,16266.0,17171.0,16657.0,12083.0,15663.0,14400.0,10200.0,12466.0,15083.0,15954.0,16685.0,17516.0,19520.0,19523.0,18190.0,16807.0,20610.0,21583.0,18809.0,17374.0,15489.0,11250.0,16460.0,11286.0,14522.0,17158.0,16513.0,Tobacco
253,Indonesia,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7211.0,4354.0,4460.0,4816.0,4521.0,4486.0,4697.0,5771.0,6053.0,5374.0,5085.0,5439.0,6885.0,5580.0,5091.0,5330.0,6238.0,4406.0,6632.0,6530.0,6692.0,7227.0,7139.0,6485.0,6798.0,6237.0,7902.0,8250.0,12141.0,7599.0,7501.0,7818.0,8215.0,7743.0,8492.0,8324.0,8546.0,8633.0,6274.0,9379.0,9649.0,Tobacco
254,India,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",9140.0,8366.0,10013.0,9540.0,9500.0,9685.0,9786.0,11087.0,10308.0,10649.0,11719.0,11570.0,11201.0,11129.0,11113.0,11865.0,11553.0,13072.0,13353.0,13532.0,13686.0,14253.0,14628.0,14874.0,13584.0,14439.0,13922.0,14489.0,11998.0,13077.0,15714.0,14848.0,14874.0,14982.0,14812.0,14054.0,14000.0,15942.0,15531.0,16939.0,17826.0,Tobacco
255,Iraq,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",8948.0,10860.0,11520.0,4494.0,7928.0,5800.0,9371.0,9691.0,8848.0,9917.0,9820.0,9862.0,9697.0,10303.0,10535.0,10225.0,10435.0,10079.0,8585.0,9273.0,10870.0,11064.0,10652.0,10417.0,10652.0,10870.0,10625.0,9583.0,9375.0,13298.0,12953.0,14124.0,14124.0,9375.0,9375.0,9375.0,9375.0,9375.0,9623.0,9710.0,9334.0,Tobacco
256,Israel,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6032.0,6500.0,5000.0,6180.0,8602.0,6107.0,6944.0,5983.0,5682.0,5844.0,5155.0,5714.0,9231.0,7500.0,8571.0,8772.0,7000.0,7895.0,7212.0,3614.0,3061.0,,,,2959.0,2959.0,2959.0,2959.0,2959.0,2959.0,2959.0,2958.0,2963.0,2971.0,,2987.0,2995.0,3003.0,3011.0,3019.0,3028.0,Tobacco
257,Italy,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17768.0,18788.0,18825.0,20057.0,16997.0,18649.0,18871.0,22769.0,20586.0,21590.0,22457.0,21842.0,23125.0,20560.0,18435.0,20933.0,19652.0,20734.0,24496.0,22854.0,23171.0,21930.0,22283.0,25040.0,27277.0,27081.0,27911.0,31422.0,33499.0,33654.0,32250.0,34065.0,34918.0,33743.0,34500.0,34375.0,35484.0,34665.0,32021.0,31263.0,34240.0,Tobacco
258,Jamaica,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11340.0,11300.0,12837.0,13081.0,13541.0,11178.0,12739.0,15589.0,13397.0,15189.0,16588.0,14822.0,21671.0,12678.0,19906.0,19906.0,19906.0,19906.0,19906.0,19906.0,19906.0,19915.0,18883.0,17551.0,16221.0,15319.0,15319.0,15319.0,15683.0,15759.0,15844.0,16104.0,16276.0,16486.0,16603.0,16667.0,17691.0,18346.0,18991.0,19594.0,20513.0,Tobacco
259,Jordan,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",5719.0,3395.0,4383.0,2561.0,2436.0,2586.0,3074.0,2638.0,5320.0,4074.0,4560.0,7189.0,4765.0,7958.0,6056.0,9759.0,10296.0,9556.0,8457.0,7416.0,10807.0,11042.0,4941.0,11768.0,3707.0,8891.0,7810.0,1911.0,8693.0,4741.0,14399.0,22222.0,18063.0,15263.0,13171.0,10000.0,6957.0,,9286.0,58889.0,7273.0,Tobacco
260,Japan,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",23232.0,26465.0,27066.0,28180.0,27792.0,26853.0,27044.0,24607.0,23257.0,23339.0,25863.0,25493.0,25375.0,24310.0,24641.0,24681.0,21450.0,24354.0,26833.0,24166.0,25990.0,22191.0,26979.0,26706.0,25287.0,26695.0,25296.0,26145.0,25344.0,25897.0,25304.0,22509.0,24449.0,24503.0,20378.0,21356.0,22917.0,23165.0,19533.0,18154.0,21889.0,Tobacco
261,Kazakhstan,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,,,,,,,,,,,,,,,,,,14231.0,14138.0,10769.0,8947.0,11333.0,17143.0,17059.0,16667.0,18157.0,18403.0,21392.0,21486.0,21044.0,20600.0,20676.0,22510.0,21381.0,20925.0,20063.0,22452.0,21810.0,Tobacco
262,Kenya,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",3340.0,2740.0,2603.0,4011.0,5856.0,8599.0,9000.0,9658.0,7861.0,9835.0,11800.0,12508.0,17110.0,11763.0,11772.0,17500.0,20000.0,26475.0,19556.0,18182.0,16840.0,16667.0,10131.0,14704.0,15032.0,15676.0,7867.0,12000.0,12684.0,13448.0,13333.0,12419.0,13333.0,13514.0,14455.0,8336.0,5679.0,6035.0,7538.0,8236.0,8086.0,Tobacco
263,Cambodia,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6312.0,6800.0,6083.0,6083.0,6083.0,6083.0,5714.0,5250.0,5294.0,4945.0,4891.0,5556.0,4167.0,4956.0,5304.0,5323.0,5043.0,5130.0,5000.0,5057.0,5086.0,2964.0,8571.0,8280.0,8118.0,7022.0,7372.0,7668.0,7927.0,5459.0,5501.0,11865.0,14514.0,17296.0,16231.0,18749.0,18423.0,14550.0,14535.0,16158.0,17446.0,Tobacco
264,Lebanon,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",12231.0,12760.0,12249.0,5444.0,7821.0,5343.0,5374.0,8333.0,10000.0,12537.0,12283.0,12239.0,13333.0,10294.0,11667.0,12799.0,12502.0,11198.0,11188.0,9853.0,11006.0,16071.0,17384.0,13710.0,12872.0,12542.0,10000.0,10593.0,12377.0,14050.0,11023.0,11021.0,11715.0,10000.0,9954.0,11059.0,12222.0,12377.0,11745.0,11586.0,11677.0,Tobacco
265,Libya,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17413.0,14498.0,16214.0,18388.0,19373.0,20365.0,21799.0,22500.0,22500.0,23684.0,23896.0,24359.0,24250.0,23810.0,23810.0,24444.0,25000.0,25806.0,26042.0,26531.0,25000.0,24117.0,22727.0,21667.0,21967.0,21774.0,22222.0,22727.0,22002.0,21429.0,21138.0,21299.0,21456.0,21386.0,21315.0,21245.0,21175.0,21104.0,21034.0,20964.0,20893.0,Tobacco
266,Sri Lanka,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6923.0,7077.0,7077.0,5700.0,6635.0,6842.0,6818.0,8462.0,11854.0,10284.0,10690.0,11319.0,10559.0,11103.0,12107.0,11215.0,11562.0,11828.0,11586.0,11410.0,11030.0,12404.0,12857.0,13272.0,13081.0,12759.0,13519.0,12547.0,12054.0,12452.0,12127.0,12251.0,12615.0,13849.0,14781.0,15485.0,17617.0,17240.0,16406.0,16845.0,18100.0,Tobacco
267,Morocco,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11379.0,11835.0,10918.0,12874.0,13568.0,12275.0,12279.0,13590.0,13337.0,10224.0,14369.0,14179.0,14462.0,14308.0,10000.0,10000.0,12000.0,11948.0,12490.0,11667.0,11590.0,11068.0,11282.0,15848.0,14306.0,13768.0,12872.0,10703.0,11670.0,10886.0,15777.0,16571.0,14285.0,22940.0,24390.0,23049.0,23049.0,22920.0,24381.0,25509.0,26348.0,Tobacco
268,Madagascar,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10056.0,10980.0,9187.0,9605.0,8426.0,6631.0,6613.0,5317.0,6984.0,8177.0,6697.0,9511.0,10000.0,10003.0,10000.0,10000.0,4904.0,8274.0,10959.0,5374.0,6488.0,8878.0,10308.0,11458.0,8879.0,7156.0,6111.0,9610.0,7852.0,7683.0,6756.0,9975.0,8223.0,8268.0,8800.0,8821.0,8517.0,8492.0,8522.0,8534.0,8547.0,Tobacco
269,Mexico,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",16024.0,15617.0,17013.0,16945.0,16818.0,13607.0,15681.0,15505.0,22312.0,15948.0,16567.0,14307.0,13475.0,14562.0,14963.0,15342.0,16338.0,17232.0,15625.0,17322.0,14636.0,17859.0,20952.0,16477.0,18461.0,14931.0,15249.0,19462.0,19919.0,19957.0,17624.0,18364.0,18908.0,18790.0,19817.0,18869.0,19331.0,18140.0,17440.0,21322.0,21880.0,Tobacco
270,Mali,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",14167.0,13325.0,6000.0,8000.0,8000.0,8000.0,8000.0,9167.0,8400.0,8333.0,8333.0,8333.0,8333.0,8333.0,8378.0,8480.0,8564.0,8564.0,8706.0,6226.0,6771.0,7629.0,8141.0,8149.0,7950.0,8129.0,7826.0,11074.0,11989.0,16018.0,14944.0,12184.0,12184.0,8171.0,10588.0,11792.0,11429.0,13395.0,14942.0,18473.0,20722.0,Tobacco
271,Mozambique,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10027.0,8567.0,7902.0,10722.0,10714.0,10714.0,9615.0,11477.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,10515.0,10758.0,10730.0,10628.0,10617.0,10741.0,10741.0,10741.0,10651.0,10714.0,10522.0,10638.0,10671.0,10586.0,10318.0,10407.0,10179.0,10429.0,10378.0,10500.0,11062.0,11460.0,12375.0,Tobacco
272,Mauritius,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13899.0,13224.0,13385.0,13552.0,13035.0,10869.0,11906.0,9264.0,13151.0,16829.0,16166.0,15888.0,18272.0,15607.0,15800.0,14243.0,12825.0,13355.0,12662.0,13859.0,11889.0,13606.0,14713.0,15097.0,14207.0,16372.0,15140.0,16576.0,14181.0,14404.0,12797.0,11270.0,10259.0,10314.0,11968.0,12540.0,13398.0,13529.0,13429.0,15541.0,14162.0,Tobacco
273,Malawi,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",5518.0,6079.0,5293.0,6961.0,6045.0,7783.0,6747.0,6780.0,8558.0,7820.0,8766.0,7161.0,8320.0,7203.0,6744.0,7415.0,8067.0,9620.0,10092.0,9674.0,9726.0,10046.0,12537.0,12238.0,12446.0,13777.0,10921.0,7264.0,8309.0,7235.0,7326.0,7396.0,7807.0,6613.0,8907.0,9954.0,9914.0,11371.0,10444.0,10751.0,10183.0,Tobacco
274,Malaysia,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",8950.0,7228.0,7720.0,6357.0,5660.0,7659.0,7840.0,6030.0,7155.0,5554.0,6764.0,7723.0,6772.0,5832.0,8712.0,8889.0,7735.0,11080.0,9986.0,6163.0,9446.0,7834.0,5957.0,9803.0,10675.0,5680.0,7865.0,4144.0,4550.0,5196.0,7855.0,8966.0,10584.0,11085.0,8944.0,9452.0,9367.0,3247.0,8499.0,6874.0,7807.0,Tobacco
275,Niger,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",3968.0,3869.0,4000.0,4444.0,3636.0,3333.0,3852.0,8000.0,8333.0,8000.0,8000.0,7455.0,7083.0,6667.0,6923.0,7077.0,7154.0,6786.0,7039.0,33721.0,22500.0,33034.0,27778.0,35747.0,31856.0,36549.0,40833.0,59268.0,39394.0,28365.0,27982.0,37143.0,8970.0,24038.0,23866.0,23696.0,24230.0,24197.0,24085.0,24074.0,14194.0,Tobacco
276,Nigeria,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",5417.0,5013.0,4678.0,5501.0,5012.0,5322.0,5088.0,6011.0,6286.0,6445.0,2560.0,1869.0,5000.0,5385.0,4500.0,3810.0,4762.0,4661.0,4091.0,4859.0,4964.0,5067.0,5168.0,5268.0,5408.0,5489.0,5564.0,6000.0,5946.0,6071.0,6071.0,6154.0,6000.0,6000.0,6087.0,4737.0,6667.0,6322.0,6131.0,6085.0,6112.0,Tobacco
277,Nicaragua,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17379.0,17935.0,19167.0,18429.0,16681.0,17151.0,16878.0,17018.0,17088.0,16965.0,17969.0,16585.0,18706.0,15379.0,15798.0,14949.0,14490.0,14741.0,14940.0,14381.0,18889.0,18910.0,14522.0,13691.0,13929.0,12299.0,13945.0,14347.0,15835.0,13834.0,15057.0,14585.0,14596.0,16329.0,16296.0,15643.0,16025.0,16035.0,16229.0,16271.0,13038.0,Tobacco
278,Nepal,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7580.0,7591.0,6916.0,7134.0,7166.0,7369.0,7547.0,7233.0,7314.0,7614.0,7047.0,7411.0,7602.0,7520.0,5392.0,5544.0,6893.0,7370.0,8673.0,9575.0,9210.0,9039.0,10383.0,9036.0,8989.0,7901.0,7876.0,8844.0,8893.0,9401.0,9869.0,9619.0,9741.0,10043.0,9945.0,9703.0,9728.0,9823.0,9830.0,10907.0,13508.0,Tobacco
279,New Zealand,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17053.0,17510.0,18492.0,17029.0,18868.0,14721.0,18781.0,21828.0,21481.0,22298.0,32553.0,22973.0,21368.0,23104.0,14218.0,29635.0,24089.0,18711.0,18333.0,18843.0,18926.0,19318.0,16611.0,13333.0,,,,,,,,,,,,,,,,,,Tobacco
280,Oman,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",8537.0,8537.0,8889.0,8889.0,8889.0,8889.0,8889.0,10000.0,10000.0,7530.0,25000.0,25000.0,48100.0,47619.0,49745.0,50000.0,50000.0,24621.0,48900.0,50000.0,50000.0,52000.0,54348.0,54468.0,54167.0,50000.0,48148.0,48148.0,48148.0,47566.0,47566.0,47037.0,46688.0,47043.0,46868.0,46705.0,46541.0,46377.0,46214.0,46050.0,45886.0,Tobacco
281,Pakistan,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17178.0,14282.0,14125.0,14138.0,12933.0,14369.0,13993.0,14286.0,15591.0,15664.0,16043.0,15651.0,17229.0,17365.0,17168.0,17758.0,16714.0,17111.0,16645.0,17079.0,18090.0,17453.0,17465.0,17056.0,17330.0,18703.0,18457.0,18988.0,19096.0,18662.0,19130.0,18927.0,18904.0,19901.0,19977.0,20298.0,20967.0,21072.0,21384.0,20043.0,21352.0,Tobacco
282,Panama,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10766.0,10369.0,11768.0,13259.0,13705.0,15326.0,13918.0,16287.0,17878.0,15638.0,14740.0,16484.0,17434.0,18635.0,16133.0,14963.0,16297.0,16097.0,18116.0,18647.0,17229.0,20682.0,20000.0,10676.0,20000.0,20000.0,20000.0,15996.0,16364.0,18362.0,18220.0,18333.0,18400.0,18462.0,18571.0,18667.0,18388.0,18388.0,18429.0,18457.0,18485.0,Tobacco
283,Peru,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13103.0,11917.0,15019.0,13959.0,13732.0,12271.0,12075.0,11503.0,12932.0,12498.0,12286.0,12650.0,13284.0,12400.0,12400.0,12400.0,12400.0,12400.0,13053.0,5118.0,8692.0,14668.0,15278.0,15000.0,15385.0,24645.0,25640.0,24700.0,24998.0,24861.0,28091.0,36696.0,30205.0,33942.0,34071.0,32697.0,25149.0,26583.0,27913.0,29347.0,31388.0,Tobacco
284,Philippines,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7211.0,7709.0,7278.0,6744.0,6820.0,6636.0,7692.0,7683.0,6878.0,11330.0,12279.0,12915.0,14010.0,12341.0,11552.0,12054.0,11158.0,12624.0,12931.0,12539.0,12405.0,11534.0,11013.0,11314.0,11982.0,12796.0,12826.0,10927.0,11246.0,11777.0,12340.0,12680.0,14304.0,15240.0,14576.0,14369.0,14636.0,13938.0,13644.0,13943.0,14129.0,Tobacco
285,Poland,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",16302.0,16157.0,12439.0,20300.0,20992.0,15932.0,13474.0,17254.0,10886.0,19660.0,19798.0,19063.0,19721.0,21234.0,24852.0,23531.0,21643.0,19049.0,21434.0,20724.0,19914.0,19549.0,17194.0,21424.0,20595.0,19306.0,19532.0,20934.0,21018.0,18979.0,20132.0,21338.0,16844.0,22510.0,17487.0,22471.0,23658.0,22978.0,22125.0,21660.0,23559.0,Tobacco
286,Puerto Rico,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",16158.0,16165.0,16277.0,19772.0,17159.0,15199.0,15440.0,14560.0,15087.0,15487.0,19237.0,19241.0,15855.0,15685.0,16610.0,24359.0,17436.0,14750.0,11111.0,8889.0,12500.0,12500.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10106.0,10000.0,10000.0,10000.0,10000.0,10000.0,9946.0,9981.0,10047.0,10036.0,10024.0,Tobacco
287,Portugal,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",18400.0,14200.0,15400.0,16742.0,19818.0,21333.0,20852.0,19812.0,19731.0,20253.0,19544.0,19731.0,20300.0,19425.0,21385.0,19617.0,19603.0,23279.0,21711.0,22138.0,19795.0,12943.0,26310.0,24614.0,27124.0,23324.0,26509.0,26440.0,28952.0,28535.0,29469.0,29171.0,29961.0,29351.0,29052.0,29594.0,31581.0,34126.0,33429.0,23214.0,29048.0,Tobacco
288,Paraguay,Yield,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13437.0,13088.0,13393.0,13740.0,13877.0,13901.0,12520.0,12634.0,13667.0,15500.0,14948.0,15460.0,15584.0,15739.0,12426.0,15444.0,16490.0,16295.0,18091.0,18828.0,18778.0,18720.0,18781.0,15340.0,16309.0,17920.0,17559.0,15801.0,13867.0,17912.0,18283.0,18857.0,19999.0,20000.0,18750.0,18750.0,16941.0,17502.0,21470.0,21470.0,16100.0,Tobacco
